Actual,MLE Predictions,MAP Predictions
7,-56.50160232115153,9.348083523128858
8,-28.278289423038316,-15.10771396845007
3,-2.058779208493192,-11.010004172446116
104,34.93109098477565,31.342379192520365
20,80.46003853024126,17.83575934741784
69,164.66940240874402,97.50391179600805
136,265.6026291044557,127.8592091463391
134,140.70977729513223,153.86458772005147
129,59.51459385959802,143.12607708401174
34,142.10422309397555,46.2890146531839
50,131.82348882182342,50.14452962463346
6,116.45009811030903,29.823776360299956
214,447.74418764009226,276.6589242606792
175,223.72489852214446,250.36150895854792
101,147.06406234552773,237.6566767928384
77,110.7176239938021,159.15239961098723
2,53.97049769449538,-15.950613625810973
287,92.27488709018544,217.8263962446231
9,150.33265992999114,53.4360846570001
4,-45.24950217319878,-5.099350442992539
93,58.75346920634556,67.87918814770705
5,58.99133316108029,6.011863402658041
892,364.3169395859892,618.444324473977
145,185.86434049623313,152.7439890248983
349,218.93086598555865,296.72823892402454
5,-0.1716317845731794,-7.54905301468749
93,140.94393584782247,132.8554415356007
281,239.15583485355396,244.81342864411067
123,156.93527831138937,156.20483452058758
360,448.34993750841545,349.8999527336702
4,117.1409731282699,26.155913373295633
540,286.9005714224104,440.77332439965
8,188.75885149524484,42.771081348584886
34,1.3787202263384302,43.87533794826599
266,313.26818930341744,291.55957493762963
447,303.337217316693,367.853029640347
43,68.74666090970477,29.230133651878482
267,255.20574975433377,262.4687280051587
185,285.6913351410967,305.6134653587923
16,-89.17688655820095,41.5635512190108
391,243.74030666735368,247.17768421647057
32,20.614573307769007,137.97330963203402
102,170.88533009097378,87.53261537089789
14,105.82506008277869,57.964396268106675
485,334.72974102842693,311.3288161802325
481,196.2891538056435,335.6808785255291
13,102.3850746481794,112.5462718975003
2,151.6670397744149,21.534720848222992
140,214.6808051765563,124.71757252588226
331,368.09123805845684,297.1894122540671
365,337.7587210943194,378.0812116297408
575,400.26584541207046,652.0534911978448
30,163.4748656137069,15.351805374696834
74,103.9197047263913,69.4887519664263
18,153.69625702604148,29.550992345393777
233,294.59782981443186,300.9211196023467
192,391.0885478106443,238.261423036975
338,310.26378555247163,433.28890756860335
83,250.78422852882025,161.63113846274948
496,309.0231967547239,503.61571331665476
36,95.81301736280642,19.21374396891779
508,293.42896872485596,610.5429884166848
214,271.4237019348882,244.77466884075727
209,117.37020330800021,346.07182797786123
362,271.97344158554256,348.99424069934366
167,183.6627425740963,130.02972679423084
379,302.9734871887616,338.6762864055744
219,191.67465205651663,305.2386577949009
185,247.19600556041226,313.22945625218335
289,268.5194817361639,363.17442911396245
239,379.84665880092734,331.6016840371515
108,166.51131798805292,160.23870552192028
11,68.23061683548858,24.437030938708247
4,99.04329267857995,25.366344114310102
26,45.62716387443302,30.129988606617214
35,33.11010451320884,31.11350989090934
113,86.0979991573204,103.19675988804912
461,267.1216692906811,347.0071056404361
35,46.08324101210171,28.43605003308063
4,30.322322372449207,-5.685118689502487
1,111.36296396500668,18.90442859263951
391,371.7768446319868,386.0974267224042
87,121.04765871893929,18.07363039368013
133,222.9730088299503,379.2463378802657
38,23.948574123305463,31.13466751380026
44,-6.863422293390357,40.55496033347065
24,-19.23357782049939,7.699619774728904
233,387.6817204984575,318.02667800552786
276,97.35263332172704,244.90107880393523
58,218.79182929489795,144.00490846513895
127,201.73246365461077,97.46090559197887
4,63.146966427452185,34.126522151907395
18,87.89992308094166,50.081821989685736
223,67.84909226090379,202.2786200342059
19,44.29703042954239,-29.634072833418312
175,249.70854301222678,375.1828549841313
2,-46.801383598940006,-5.191435770065509
14,116.21141034883047,18.633952510929852
41,120.16984550744272,29.301045256849335
291,294.60920570706276,335.46415368572167
354,288.73668813541497,355.84987750469526
133,67.56733399625216,116.9645795454929
158,321.05156863768605,215.65472483605132
1,-1.4537150434951585,-11.010004172446116
193,173.59565900521235,277.1452093550502
167,186.32626867983757,177.13018756427437
559,364.73998886743857,500.8784472961084
80,165.59814216262552,84.12611262458516
160,360.0575293524049,203.0243970284326
149,323.16115290881453,213.0434419600335
20,-70.80349191267294,-10.127939946555244
593,405.03170215467026,438.46418554260805
206,227.3497429616032,213.1393008452915
288,336.0541064879343,358.5404328319365
365,123.18909430940892,266.51045947792244
184,246.55271212985863,338.74048427567857
110,146.31848297649523,219.79696070014032
3,55.59700772172715,22.527287112191754
17,37.08917010576724,26.434980473496847
98,71.37212515427473,77.85966109630833
33,4.407765601674626,42.14550505400594
181,214.08490878675286,129.33251943370058
179,213.43614480802935,223.76910316140822
97,118.12474353560307,57.25292195972833
302,335.7831004281629,323.3025182682258
31,124.57628231179822,18.532806521142827
31,43.77909753788211,43.5840923085118
439,195.9546468043812,339.45482365496997
32,38.47737952106228,88.8065103271803
168,226.59077462293138,109.6239104697042
25,110.68483950137713,47.724109154955784
226,349.99370351657933,220.3696456301918
421,248.94915736993838,349.86292705452263
404,308.7589185722976,301.3364011213094
34,106.11718019235315,23.46418538530042
26,-15.464470074124705,-0.35035626680895426
100,84.75810017725667,28.74609941966937
6,154.10368433141062,43.095361732852034
7,49.89982078937469,29.25960539750528
79,405.2938923742679,148.16472698087904
228,247.39586341281031,298.61429282004485
54,245.66669113410413,85.94563445553133
18,48.903589274640595,247.4226627039974
681,251.10310927052038,465.56051923642025
346,384.52480669390457,417.14435292575376
222,285.5814656825047,334.3065130183068
3,-5.615676803066492,16.98471741873646
373,453.32193900176287,480.14562959723673
268,330.86459255421084,335.46178490440576
7,222.28117130941413,42.771081348584886
27,133.168606191063,37.91921735853399
124,37.83528035913428,87.87329259105438
237,162.37849604670646,225.31293801136414
56,62.36409370813939,90.51415839879179
298,344.4988748497127,333.5763281092555
54,25.84154077507594,67.21262919486954
105,183.07242019733462,141.86720034440347
120,137.8349597266927,106.32625496479227
4,47.32153660633463,21.33010514385655
76,261.76120675857055,343.74325822958883
3,53.430552832281165,-13.09825378468933
30,-22.768100726980705,12.961958860256596
6,72.65219381191096,26.37356765307798
47,0.18953015166269438,200.40839878050238
39,162.55956618260106,33.253354721361795
230,341.4109364029845,243.4982022887834
168,167.61201341201343,147.37853818916454
43,118.95418012619601,161.9131704924362
315,161.7044050321599,307.61207697965193
183,267.5031735372629,308.5325580668936
24,137.21178982687755,97.23435820644627
683,282.6510874969971,537.6369574884569
253,167.43408316916512,306.8496513306982
354,89.83114286938286,258.7171244633047
15,-1.8668905375839415,9.672453937086763
264,121.63659168854747,291.6505724318498
743,343.2833302160219,645.7771896951255
210,136.2974527585849,198.31453786518605
86,212.40422484600518,70.02331353158884
99,34.31064429101602,76.63048168944445
97,200.73535185289163,136.26429185931812
228,173.2578980735275,182.45405306889967
467,233.7469717871409,337.580905146554
212,163.21266016231436,123.39461177015178
102,241.52472297470095,59.39627818859486
113,125.59677506890361,95.0846403168143
267,323.80056215207435,347.5315794893212
35,245.785332196363,38.94437102352935
109,215.11825759791182,265.0481601642259
75,99.82724650479007,109.55320611904567
404,359.0779460869484,393.19418215863993
42,124.76235268927024,30.078831332814353
313,363.6877354424638,376.33885261149015
182,183.5123869295705,300.1670059830768
664,288.9175416476985,522.2632705328316
29,108.76648258333049,23.681415669020392
27,127.62799080756986,57.0382798482999
177,122.20068426955126,202.9907136216625
36,215.8615038165701,35.014802966921806
138,119.15322381603752,106.6560724802378
419,126.5909448019784,275.79746649826177
18,13.836828561269456,15.917684493720959
134,251.59337309464902,213.12343390717058
324,337.04793921229475,338.870114397503
156,334.55890661938054,190.5501279731966
7,79.6875106142205,35.90285335594057
349,361.3783092334045,460.23528743630243
131,187.37614580180258,147.6841330874562
448,101.97043029853447,293.9464977548408
129,300.9357916766272,159.5443100565919
261,143.74366980448022,176.59215743586873
64,156.31333171998864,69.82855359931789
3,125.28605303312582,4.568884123104527
152,203.52987318923292,167.0782782497223
394,327.4146032874912,354.58672644381096
127,179.86723404498494,307.6933210033866
6,161.23207360453088,34.895830982710066
77,263.0691873905379,106.7533341833269
5,51.56771103143366,25.45220714349056
25,12.859919411053497,32.77281170985189
149,61.52000250284877,89.51295234285766
10,112.28361370367827,40.00432182846442
49,227.93717947843186,39.06944237254192
76,3.6772349728636016,55.49593186337944
38,170.70551470987536,32.67871906219903
3,70.30138158661181,5.940807226209843
55,268.0143357842925,98.86203034298737
239,107.21563455122282,153.55336350800027
2,42.74452723419925,4.499708877802174
6,127.57957960800667,29.823776360299956
3,63.53692281393002,22.95813555929731
346,127.96674440910854,321.07066321151467
252,326.3598289689239,351.0326317703259
254,162.37042598669444,224.25815109355125
14,54.26039943442157,8.541785441100059
304,350.2456953065474,356.449095100025
369,306.757704391503,325.0662666272565
223,173.68999900359069,205.61892613632972
82,11.504547685662288,25.060390865938036
302,196.36695594855522,251.26738136856963
7,-18.910205946117628,-13.665831949425474
152,254.8835806726369,224.854716628656
226,213.61585149689634,219.28680149124102
283,237.69161354547535,218.8107501448025
51,169.0126547006383,277.5461997794609
296,187.0231952892809,216.73975127672512
157,210.9925147157786,239.0328267440854
80,53.51255190495796,230.90958987517524
120,114.05112897576669,102.95174334680807
173,162.02986204198126,180.10217129294807
29,203.6175240424948,70.8031414204749
541,239.6166112770526,355.9996303256071
398,226.71075883364128,275.9812952816929
3,55.649378445612896,17.295973766660588
259,110.57411175742791,164.65656326438472
28,273.6190839839502,38.65315928304272
15,79.37556856390157,19.357243586047147
4,140.8170510023235,23.335812684704415
164,173.9568272632517,249.263056771842
294,259.8752013993187,244.93536587553743
89,93.76148299185901,85.31213559705573
203,292.71205852996013,205.1330554514414
50,-0.9577728934082899,24.13494119477387
16,170.8592337112236,32.17542579667861
56,187.21660499188843,76.73277007715004
236,380.338584536182,348.25394044153416
229,259.1074369394478,292.3688983775463
64,40.316756056214714,79.84060693565989
253,228.002251376253,226.90353211542742
225,212.93644397094883,216.85521851692346
452,322.0254430211246,376.8676910578289
11,25.6096439525962,30.324585799231382
122,129.831968513139,187.2493201284862
20,56.378975197972764,30.22988174453245
182,231.34736240044262,189.30733182905965
202,255.39753690668655,216.8780557656551
236,444.18992795880627,248.65071709649592
536,323.3134944845701,387.6917305460526
94,206.78117043069966,60.18114067193359
21,202.46494383524546,85.36184972554699
57,75.42039599611249,32.989743671507576
80,67.29296021515559,188.40559894413948
182,129.04971147275904,122.61534091504575
42,105.59692512495519,84.54891408055565
783,380.45086922512473,568.6117129086705
449,139.5458787054878,335.65561757700226
84,64.89385072481261,108.14583350947834
37,59.976797651864416,33.407332816941945
188,318.3826493103177,231.2957740750653
502,317.7073782230109,575.0351283017262
2,147.95051886632663,8.195009294563308
140,-27.44017072959643,91.62454717483415
169,267.80611727989753,201.3818008676617
280,368.77481013498254,339.5059483173478
7,20.16378315327576,20.026764767679683
263,193.94535322059025,183.81352377910895
70,149.9351515606908,98.15026060234402
99,55.17719909765226,105.56127740191373
192,321.7979164637086,219.52650968941526
151,163.26946060994732,135.00066140778128
250,184.2368064481527,258.88847543889875
538,384.0784714433312,431.83849071116896
42,176.668891585086,64.20152309431164
44,171.9350147201798,11.769588166668028
6,24.859781107187985,12.0823913290624
10,138.66265616159714,33.28142135990657
60,204.67628781049834,58.79836953765369
61,225.51752284143774,18.90354934222029
9,32.98487439553524,5.1058173163250125
59,181.00438483670496,66.55166507066052
135,47.922000758085105,81.48312485105605
177,290.3631533896445,230.036532885563
11,165.69110086108546,26.091767253646697
6,117.07076653875345,27.27936893214056
174,188.7650207420291,163.6978438364686
90,42.992628501871565,103.05658738145344
229,311.9446869678386,341.25307900876106
150,355.8110690643233,288.48790192973837
294,342.8732824553175,217.50881769588784
24,154.2227310862761,62.78089991699108
199,271.9636403114539,181.13230801424507
146,97.26181822730683,133.8073549956577
86,118.67970212638207,253.0895193182845
5,67.22777754386848,23.279518002403684
13,67.85073546836783,31.100596835259047
205,191.15692440193988,187.20756380532697
114,272.2789778874128,198.64453484711532
1,11.137518291094352,-8.547376049151865
159,188.58178797721118,185.8143836004165
7,66.08208515256288,3.4205753522972926
54,97.4167852583317,56.50374509821901
27,144.83212709246268,39.3281234233247
234,224.48306351678877,196.49277513653513
328,218.85165463086835,334.51499803624097
4,66.06561028386056,7.74127038126854
52,242.65826700301088,188.28637085533308
509,272.00492233408943,449.25743549691975
9,98.1778613583896,31.019507452935006
318,309.6650944026735,332.4515652052925
194,349.0035165266354,206.175476858675
348,303.47018178564076,337.42005518826664
30,47.673986565420094,47.55225394941552
680,330.51114514578535,630.4035027395003
12,-5.182251778691352,3.550209954435352
44,186.8969496795377,188.93383918873073
40,265.6434817650925,41.052995196692606
45,-36.38109755500312,140.2222355973761
123,-36.79932883660884,79.6873014569022
40,206.41592213105474,40.01082195869166
112,139.61961029679534,158.68102545706867
160,257.45537841692203,208.3612913679412
286,165.92607370589,196.69170454801846
703,329.0219865174191,547.9856347003009
354,359.34703747438925,360.27699955324056
5,-15.54431701076129,25.885661159151926
291,254.2067519768905,285.05466325208823
239,68.35484470453892,188.48078568664712
544,324.1747924586865,485.0023482433587
289,280.82007743298334,287.69321261223837
283,312.91412886724936,359.2713438109152
408,218.79711164205273,255.73279174381153
104,329.0714674220152,167.5815008407631
72,-2.234261652921788,100.63753247996956
328,256.0702337583889,327.96311635780046
26,26.53862922362154,17.05687512953507
13,-19.80929073055806,94.17956393114532
5,162.6235445236947,52.0566083272069
157,206.72550144661656,256.5749012766369
198,256.1796301324266,232.5420909220983
121,294.40217916747974,157.3674355416702
8,101.0930811682277,54.313835290033666
160,115.63915820466701,181.15109166810527
409,348.03854348924835,429.933810526255
5,169.08926202287094,37.48988492647199
71,46.54270514087246,34.347868516629774
287,238.505417431349,314.77160866981706
178,232.43383273416717,180.8814421480541
30,139.66613136824927,50.583244071822044
153,244.53559435085955,295.0192688401385
18,103.35654434563664,1.9102433108640773
78,242.43861219581018,133.94165040583007
287,294.25347256618943,314.61204857500627
259,254.61484067515968,499.7687098140074
138,234.30571651755722,202.1572946067913
170,292.9633676300921,291.2532405354025
98,36.049325833378674,76.63048168944445
225,285.060033587495,220.024367204897
7,73.47922787334149,26.57587214503528
425,274.96960389475817,351.5335852810818
63,138.6635375603138,54.886920767829245
256,304.93367447601076,321.5639845929098
45,75.77548541945164,35.099326927694605
52,74.96051638822587,73.97819927379278
75,107.3287858100098,66.3330936161473
264,319.6585735234768,320.7713978197802
21,-26.235243372979397,33.883607790568334
32,233.47141186992823,33.87455963177723
304,189.70687622190005,175.32459002527781
5,166.63139120112965,43.59090089626616
170,229.2685411923963,216.8780557656551
473,269.42103650110585,335.71002964159
557,191.7498598466515,357.90257101672506
35,203.81315677445053,40.01082195869166
790,350.22552902291454,653.668356610715
408,197.55819937108535,283.6296275416264
29,157.75996826355922,32.91031884328266
240,301.78184809584013,228.55850805451894
33,84.7661274951256,43.76847385950579
7,107.42970239689245,18.822613218928137
12,175.10111608804027,54.13343791738582
555,372.69617278746284,490.89566762425767
46,112.86159070540657,193.7964880875773
204,349.62436416545404,306.76463674058715
53,205.21064763853312,59.27432843265041
288,153.83882793548747,219.00320049804557
310,365.3939546141729,362.7721112603077
32,101.6298377712759,53.19049187020471
224,136.46125695826035,132.5749374145129
50,-23.683502879008557,18.904881495049715
2,11.410289309189494,2.6323566971676304
236,157.05406550821561,190.23710012517483
11,136.25698454270685,30.43400719743072
209,118.58875958386946,220.39801678944298
385,51.65763413429525,283.2443215809373
256,343.81779726950776,362.486722286646
32,126.26944081609943,27.30224852831166
42,126.79564375966058,45.58289228565962
7,192.55901995141465,37.94478536762012
376,351.39761157573025,358.630889856753
284,287.43590446498604,338.49991976519914
23,40.72854832684919,30.798477955216967
73,241.1376203192198,92.53960916856494
584,363.2400474296011,498.13372748185606
69,106.6682822359134,77.15407321284371
92,185.84162973240169,44.14352143361684
2,31.05144036590002,9.522102140792235
465,399.88200381059755,455.3652577252509
525,340.6385238322963,503.61571331665476
96,152.9301964574245,59.165484894126735
492,411.5307477218786,481.5072862548893
66,67.34804633856163,84.1988771314002
383,236.31305160632704,333.17681204157645
62,5.105856797506803,29.07329087533778
14,156.55085413728975,65.88179063983641
223,226.30845842312254,314.77160866981706
245,318.491933938632,226.90520506335818
365,338.51608162714103,382.0595032426037
285,42.08092244657129,171.96805808519207
219,256.7226255336467,261.2714569849613
112,161.21017887493366,241.93351004612595
24,120.0682016128375,8.6286977648257
128,266.34544604210237,166.24778417150813
205,201.2806238684336,250.6030699403698
118,139.41194813757383,141.47752708238104
126,65.5947499478019,136.10577462914983
356,277.05297835879946,422.21149453793976
84,216.3411247290949,87.47300846924469
91,122.01464215226844,85.58225609485824
329,104.03565701832589,192.8511926344173
47,21.611826978799954,78.05875704303999
69,104.19200923138544,241.54491135615166
157,294.6188584120523,150.57597658626426
181,382.7178119598923,204.947660294165
144,146.1055683445388,142.85526499602642
68,132.24711149031722,84.50975318774945
266,314.7120488008985,333.06489087093854
53,302.0245020459482,72.35749139601543
65,220.6726196284813,61.97880839531746
183,170.79627860405995,249.45399290041803
21,165.77885061561045,191.1732748656176
461,425.6301366263566,505.673129245342
797,232.47383385424715,476.75672839899687
8,80.7236819406283,5.127734179993132
712,405.3849388448681,684.791134137932
42,150.39809684761875,33.211162625593815
24,41.62086313413592,27.7604189017756
110,128.26655518180192,86.42234854533426
129,149.77708070787097,152.63616565734296
203,107.99239810020308,207.08326037731152
75,70.36166387448836,63.44218680083448
106,103.13366179108161,57.275131023995655
347,218.500147870613,233.92295460054834
44,61.89547014121928,40.095007590072385
208,128.47214883884476,143.22210443353626
305,349.7784370160525,244.34893154104492
14,41.98559091743583,31.273639869571802
42,158.32145842328086,40.17269206624569
187,282.02061802094306,198.64453484711532
166,215.91399223393907,253.19406723252553
57,27.588337633479625,83.07860728641866
7,62.21199053790335,52.323697004397594
154,332.46241300260067,204.8875498579585
338,377.21171153921057,255.56902217378064
137,159.27492661962103,193.12463850358645
171,238.31264112635043,159.30917077305625
161,109.494914084535,78.44751038733872
5,88.2997633553604,23.1797945046362
168,86.63362188277904,189.69107842796376
77,133.16107320704344,168.66506257892507
51,83.13074143010596,44.19355463901969
383,343.38061889078153,631.3850000164113
65,120.15681931588821,57.35135081655124
7,-109.04580858946719,-6.3468204393907826
349,207.38068623957926,186.54567086406308
60,97.29566908317057,58.62177092223711
111,103.85580621296675,132.24411816386174
179,281.67319663163653,250.40514929122364
59,90.1403459973308,77.72945385757254
148,182.91529755703175,176.35091670916833
13,160.41956912314936,50.44559221953736
157,234.09712940609577,318.9723909456938
2,-70.09128018038297,-9.3975907949934
580,343.93837338313165,480.9724691664015
168,210.96256471590036,136.46314481650668
266,296.50957563422264,331.6147814017584
15,40.79076825274076,38.09255198083157
375,316.8703664880694,361.37698480454503
250,282.36459744771537,316.13345577485916
486,320.9371759591155,458.86169412448254
21,-8.349017638118994,75.42660543844974
61,97.1863106987862,84.54891408055565
159,228.61666883356477,214.28400182189316
597,352.8949260207215,559.1693976022833
44,18.791469588236268,37.451098754019945
21,171.28447302561742,70.59043743891036
164,155.55643224841515,134.555495511461
10,145.85580595722217,37.64037342498255
71,174.65235625593988,316.32218731443544
105,154.4214744218174,102.67313567413673
349,211.31225201477403,328.4025816795984
173,199.55811344700777,185.35846220784984
40,209.11820614369825,28.61703155075951
54,170.82455200719133,102.54155305629283
10,165.29788075797416,-60.46100633590561
5,-22.064182046259134,3.768907531591469
144,253.48845519596628,129.62161328112197
82,140.01336884875573,29.374536207699386
296,188.2105116132245,229.56441478648787
505,409.30601942707926,603.394489384018
6,187.97562741504842,33.70401130404348
24,39.112166049300114,15.888039889024725
10,88.16893773547771,27.16517360915803
506,225.98610496702162,364.1279255128881
226,418.39383235425146,281.06823989453335
1,57.46184339250614,30.24740413972653
350,327.54049570426366,354.87963527297325
340,263.70837250184536,391.1523286409392
227,257.2322234671632,223.15865467608197
593,289.83335824721246,517.0295167964324
70,141.12298445165416,262.6532198960575
41,87.3390788249232,161.06728273427638
513,330.7756721295625,429.65622799517587
46,105.30420569867442,57.44772444861834
346,155.0764230825457,231.93274339668105
377,359.0665982314283,358.630889856753
92,274.1788235966027,78.81955205534865
109,158.2501729545024,141.47260340951573
222,377.778032273152,221.464462933401
242,347.78956299582364,322.9237799070906
14,136.41917166599075,35.1240209500969
374,254.6190637337817,308.0601124254249
443,282.2745313776114,372.70306910178493
172,314.8413573114435,238.91104647134418
187,203.91161050096056,85.74731422035045
126,312.5355127368822,178.92674402583526
106,240.75901925418864,318.9723909456938
275,436.3928552383454,309.79084967802856
21,247.0630773195392,40.25473284814004
375,235.2648651949195,332.52463367025183
33,83.35133714448983,-16.9405902354823
25,209.72991196266995,49.918846008729496
381,134.32128806674962,306.0285363035147
6,6.09380029861066,11.973664935311424
383,342.963452695064,408.76728463793484
34,130.5285527355103,23.39627133924407
210,211.61426902290412,211.26597529443868
700,117.40398792011808,438.0778138938353
279,271.7373716483197,311.4276574915331
328,237.8379996434426,206.78371252653668
360,295.7927073044277,341.69116779601404
3,57.15652502151937,9.374824031338171
638,254.66663187169772,397.3812155055246
268,195.73116884055437,186.19711791389892
261,341.15487312144205,339.5059483173478
166,215.19487084918558,198.0975922758089
20,144.4732553116738,118.37668783922103
9,80.38966375592433,21.469703706935164
253,310.608595629726,232.30976263829868
351,211.31277780433564,252.1071314225072
269,222.181409457029,329.8725366833926
55,172.0074259637448,-1.7662706265785717
292,343.53065804252446,354.87963527297325
3,92.0700349142908,23.402035737180924
161,297.96055592346363,170.95132080185226
15,20.612266766933644,29.3587707934615
7,167.72815185422397,26.849272683098253
69,113.2204833169341,72.9955006590356
19,22.0436029149666,94.08942245465981
87,112.96708595232874,71.35131070154534
3,227.89075764159307,43.20519569382978
6,164.36800103819232,32.075706994185545
112,100.43546096700823,85.80784749377676
275,264.75160000634264,319.30182187662973
151,258.8065367189146,123.99133853004732
241,362.6633313608422,270.46122151383184
119,313.72152766159206,162.73123280541702
268,327.4215364617203,289.803944554855
78,313.19056208774396,138.92402392851676
798,351.37761433448065,649.8213531080676
89,155.81885468413833,152.39584157324694
36,163.34754060904638,29.858032331927937
233,180.4359932497859,235.56262537186694
43,73.8662969681119,26.435524580215354
241,218.87928394338311,250.34213874980577
14,216.38088752467996,57.98852096027605
283,308.6169864629426,218.00543420039787
149,291.80000521459306,161.16325873704446
116,337.76906958687664,147.21765343948948
377,289.04523961850214,370.8495869267062
323,42.58219947985819,165.6842925905262
195,221.6165800722599,239.97566696369375
318,365.6246919623162,384.0411884836204
197,195.00262189811468,308.40477481243056
81,161.28207783372338,69.41847365768061
330,61.14716535038454,213.82459680726322
62,68.2920212894195,209.45817008783752
192,288.1750281912257,246.3214079602641
48,218.39083477286817,87.06089343942061
381,355.1514164347059,235.04702865884505
329,363.85778189459984,386.80636769689
274,373.93621756225866,294.8895758081434
93,75.2745620019625,230.8267800617508
702,263.3993200127154,463.14675528012606
92,105.24353424157714,91.74342475662492
300,300.5304322921709,317.11929756240113
9,169.02656508631043,32.556165291602966
21,70.70359961948611,3.403696591083942
210,200.65292959079596,157.64417152120453
237,301.37777243187554,313.1207463066244
34,161.16356580069026,30.464471732814605
785,399.545383332656,653.668356610715
41,73.43940868943358,14.748571632936631
336,379.9287258933874,283.17713498238066
67,133.38841267851816,37.33560516011112
449,221.74044933071056,280.68869326810864
100,108.97017116592389,163.71960097973198
264,209.1741468502156,261.7712508619851
52,-1.3492424549063742,51.1722271613103
6,78.4805619843753,32.04518037109372
55,190.1798779550324,118.30635932734829
285,296.1349679796431,374.5162386943064
44,115.60174434475701,45.414647824450455
25,79.40345161922778,26.4232405769286
207,208.500603356203,344.249929894538
331,283.8890590682273,335.73005884185216
225,308.48649381939015,229.6513453913575
5,127.21132876781579,-5.954330757164883
59,158.92582149384495,-8.81785368371267
420,195.93808090068046,269.63733322099273
436,443.3648363926667,352.375862160451
114,218.00219253149615,72.54275714962658
249,330.6051045462408,256.49290056912844
373,333.7040754774754,326.38794380963276
86,361.60549030030666,183.3322290051096
104,111.08900987331114,91.4295246532863
244,288.60721647226796,359.23196457227994
11,102.57480217168923,14.753950672780697
268,266.0516820396821,299.95630561185436
153,196.11173292136365,248.80717476341744
402,249.68879980928605,333.3010088924281
20,52.14600678171658,19.191721360905007
8,163.55958339418126,43.59090089626616
253,258.05923016909435,350.4411446770498
588,356.5545340606176,503.61571331665476
410,241.61915486489514,463.21947598815393
274,319.9128749662974,331.34142551073046
246,370.94429090627546,258.6456487940645
47,147.70364339421536,59.87938915876747
155,232.22860020970074,223.55537894765683
1,-52.11065834873541,-17.992527321057416
27,126.65078089775963,19.175295956563165
308,226.62344637516898,226.90353211542742
57,109.4110720943934,53.33809865944004
599,299.2717476330904,513.2278732640361
38,198.13578835923116,41.43329325122926
86,-0.9702755623403192,39.98086995036303
10,110.70020368891267,12.324869894308337
183,170.9521729930345,176.0358596075223
11,143.32897371426137,30.43400719743072
72,87.05573661238232,54.4201230291097
24,-36.545496186931175,43.65918163793229
78,195.73090661205427,305.096548705238
171,254.73884465799338,213.12343390717058
48,118.5427839878235,24.220843229340833
646,182.7681940598633,414.36155086737307
94,325.50768683315016,153.83619828842922
556,299.7256465537565,497.03144379346105
36,269.24319862613856,74.2382348837477
454,195.8474396497275,366.08244561511185
5,20.672425298812527,-9.304963053275298
192,333.0123152725761,300.8676643184056
632,373.98556621384387,487.99969621442455
114,162.68367039501797,131.3741703706372
337,333.1055892975031,294.11498830271455
62,71.46235640408786,37.48832951610062
264,117.02738301176669,187.36000306676544
113,364.7593698010795,150.96835969758163
61,147.86531689386547,58.74932286684595
168,201.44280888789953,244.42571213834037
29,229.75776120663286,22.431230503955536
483,181.21851011313308,282.8414540157939
41,9.848255616149984,40.43201670571056
340,244.58736956774035,320.02245949612455
229,216.84285673067956,174.1751484494644
455,273.658649728977,341.117571729244
19,18.973360385816818,15.334335688745153
1,50.48013718198342,7.327251599931777
74,149.56893780058797,63.31847929636559
202,204.33576442027731,218.27281292800765
71,153.41525082850046,82.76128741995855
10,46.02207475280859,26.290663980976145
50,99.83950012795893,181.25133796713166
10,85.93410222109272,35.76424209542818
182,228.9373577594827,195.3683458057757
405,277.8313250205646,350.8917720651209
6,98.26211506471536,29.509453702638893
31,129.46308474896935,81.54179172663997
3,30.961779429023537,6.163337197590128
154,245.01865711154872,143.9385507136098
15,196.39301687390088,47.47692488393494
167,92.62274010330422,196.15352848221363
69,89.66711817074659,183.20513111979042
41,155.0514280332882,41.34511519171736
202,393.46156033394743,245.7436618441033
244,443.3123571202576,302.43260510013295
34,68.81868317732682,47.47297744011041
211,284.89030495583734,262.4364588740854
3,-14.660142627037857,16.803867205568633
93,215.21784918373447,64.8973020945306
341,83.42204057130735,202.10765689016796
60,-56.43491650098473,98.60955177165071
123,257.1378671876171,115.83632229232222
285,184.64110446473418,302.14208444810816
67,135.7624744218089,33.99826240246558
727,376.58679996694764,494.103774660636
40,55.0236905630922,63.44218680083448
140,319.84258804369085,174.6968170154391
158,342.0639376467765,195.96991428199564
248,400.3519730026428,365.66808267014085
184,208.06902534960452,229.72862105613993
81,291.3930526551959,133.34318931937375
257,423.47189257552145,260.1781759651593
233,294.2420296641304,260.166271144416
108,345.3801650151054,153.04601984986508
658,372.06115301113846,419.04633517404056
10,-27.075725859940874,0.8000769248080192
820,392.29151314694263,664.5969274899302
421,346.9661637089981,427.0959160596009
78,138.54655323810178,36.89521636434532
175,241.84105443640718,187.95744190372235
117,240.18432374611612,180.052974549032
266,274.38367295552837,234.1082051151268
313,178.0448182814725,168.86920232382454
163,183.72757405649466,134.2272551879138
325,138.01348152533217,192.4524271626494
94,153.49330631503912,83.86682492311834
249,30.8435593862473,201.49934917909985
547,397.1155650095707,335.0445476608139
106,198.2812421217246,275.22120683614526
536,370.79599397765594,475.77185497273
286,223.34647920537932,290.29326715939806
351,196.41285621882392,243.67933302082608
109,184.12572393069874,60.73658072176079
4,7.18274073712692,16.98471741873646
689,305.2849372047317,411.6649954222276
